video,frame,track_id,x1,y1,x2,y2
05-26-2025-V6,1620,32,1611.907587444045,410.11987635460423,1642.2978797641647,467.0452546769166
05-26-2025-V6,1620,73,1467.6865861161127,721.32531539531,1506.8126249705954,806.445412534842
05-26-2025-V6,1620,76,617.4906695869565,716.6802575961481,651.216535569528,786.3869730545009
05-26-2025-V6,1650,32,1618.8454301265833,407.8708550324125,1649.096416595185,464.5352933211517
05-26-2025-V6,1650,73,1494.752344984229,719.3149940216526,1532.0765196134118,800.3971005589066
05-26-2025-V6,1650,76,617.7497343422481,716.2597305366116,651.5068127962932,786.030956842475
05-26-2025-V6,1680,73,1515.0214699210806,712.1639982504101,1552.3218797957775,793.1944858565928
05-26-2025-V6,1680,76,618.0087990970798,715.8392034770752,651.7970900235181,785.6749406304491
05-26-2025-V6,1680,85,1263.0936661882445,574.2480586220902,1306.6989539316094,650.608678676092
05-26-2025-V6,1710,73,1538.4938945204494,711.4197453306372,1575.8951503633818,790.811271239559
05-26-2025-V6,1710,76,618.2678638514515,715.4186764175388,652.0873672512029,785.3189244184231
05-26-2025-V6,1710,85,1279.3343949103062,567.9515575077382,1321.3232249431326,642.087429168565
05-26-2025-V6,1740,73,1561.4096446332858,707.1166084150151,1599.3730472251368,787.5426916784917
05-26-2025-V6,1740,76,618.5269286053634,714.9981493580025,652.3776444793476,784.9629082063973
05-26-2025-V6,1740,85,1289.7348775137762,563.2145288076532,1329.841416743359,633.7574554416648
05-26-2025-V6,1770,73,1583.406081496384,703.0364800226479,1620.8783600407019,782.4780789118322
05-26-2025-V6,1770,76,618.7859933588154,714.577622298466,652.6679217079521,784.6068919943714
05-26-2025-V6,1770,85,1300.4621106820914,553.0359385491186,1344.682486668738,631.4851423013433
05-26-2025-V6,1800,73,1604.5740293376818,697.2561378251492,1641.9494974750216,776.4924915311013
05-26-2025-V6,1800,76,619.0450581118076,714.1570952389296,652.9581989370167,784.2508757823454
05-26-2025-V6,1800,85,1308.0885848399514,549.1240727949092,1351.3512266943576,627.3309909642516
05-26-2025-V6,1830,73,1629.9088583995456,697.4211654649775,1668.523320513028,778.7981908402732
05-26-2025-V6,1830,76,619.3041228643399,713.7365681793932,653.248476166541,783.8948595703195
05-26-2025-V6,1830,85,1328.5881867082032,543.2288749106312,1371.845938405053,621.327931006986
05-26-2025-V6,1860,73,1652.1006016054178,700.2042886927394,1690.51505501544,777.979692611307
05-26-2025-V6,1860,76,619.5631876164123,713.3160411198568,653.5387533965252,783.5388433582934
05-26-2025-V6,1860,85,1351.9285319336009,540.6400510861415,1393.1769554804084,615.2942879967693
05-26-2025-V6,1890,73,1673.9274257909494,696.0393601277867,1712.168167755373,773.4630205125334
05-26-2025-V6,1890,76,619.8222523680248,712.8955140603205,653.8290306269693,783.1828271462676
05-26-2025-V6,1890,85,1376.943329921856,537.9402429409942,1417.064454709943,611.9997300722979
05-26-2025-V6,1920,73,1695.754250067474,691.874431562834,1733.8212804043133,768.9463484137599
05-26-2025-V6,1920,76,620.0813171191775,712.474987000784,654.1193078578732,782.8268109342417
05-26-2025-V6,1920,85,1384.9204485358296,527.6460720802417,1427.5671672168812,605.5847648145674
05-26-2025-V6,1950,73,1717.5810744349913,687.7095029978814,1755.4743929622607,764.4296763149863
05-26-2025-V6,1950,76,620.3403818698703,712.0544599412476,654.409585089237,782.4707947222157
05-26-2025-V6,1950,85,1399.1600504199678,522.7128861485158,1440.499189998507,596.1242079757318
05-26-2025-V6,1980,73,1739.4078988935012,683.5445744329288,1777.1275054292155,759.9130042162129
05-26-2025-V6,1980,76,620.5994466201032,711.6339328817112,654.6998623210608,782.1147785101898
05-26-2025-V6,1980,85,1409.1454994272815,517.7759377690202,1450.654559458894,591.4409548436585
05-26-2025-V6,2010,73,1761.2347234430038,679.3796458679761,1798.7806178051774,755.3963321174393
05-26-2025-V6,2010,76,620.8585113698762,711.2134058221748,654.9901395533442,781.7587622981639
05-26-2025-V6,2010,85,1425.021264522194,512.1389548394715,1468.6883294435902,587.9161683352085
05-26-2025-V6,2040,73,1783.0615480834992,675.2147173030235,1820.4337300901468,750.8796600186658
05-26-2025-V6,2040,76,621.1175761191894,710.7928787626383,655.2804167860877,781.4027460861379
05-26-2025-V6,2040,85,1443.8608941621255,509.5550229684182,1487.3080329152501,584.1400582032506
05-26-2025-V6,2070,73,1804.8883728149874,671.0497887380708,1842.0868422841236,746.3629879198922
05-26-2025-V6,2070,76,621.3766408680426,710.372351703102,655.570694019291,781.0467298741121
05-26-2025-V6,2070,85,1454.1817178327608,502.1634314012552,1497.9289169098447,578.9649019429928
05-26-2025-V6,2100,73,1826.7151976374682,666.8848601731182,1863.7399543871072,741.8463158211189
05-26-2025-V6,2100,76,621.6357056164361,709.9518246435656,655.8609712529542,780.6907136620861
05-26-2025-V6,2100,85,1468.2665391729297,496.8326305953435,1512.066987231919,573.7275763519599
05-26-2025-V6,2130,73,1848.5420225509417,662.7199316081656,1885.3930663990984,737.3296437223453
05-26-2025-V6,2130,76,621.8947703643696,709.5312975840292,656.1512484870773,780.3346974500602
05-26-2025-V6,2130,85,1482.3513605080134,491.5018297894318,1526.2050575590786,568.4902507609271
05-26-2025-V6,2160,73,1870.368847555408,658.5550030432129,1907.0461783200967,732.8129716235718
05-26-2025-V6,2160,76,622.1538351118433,709.1107705244928,656.4415257216601,779.9786812380343
05-26-2025-V6,2160,85,1496.4361818380116,486.17102898352005,1540.343127891323,563.2529251698943
05-26-2025-V6,2190,73,1892.195672650867,654.3900744782602,1928.6992901501026,728.2962995247982
05-26-2025-V6,2190,76,622.4128998588571,708.6902434649563,656.7318029567031,779.6226650260082
05-26-2025-V6,2190,85,1510.5210031629247,480.84022817760837,1554.481198228653,558.0155995788614
05-26-2025-V6,2190,103,1691.6472736124758,734.4193512541004,1735.7720776416245,837.2742518794125
05-26-2025-V6,2220,73,1914.0224978373187,650.2251459133076,1950.3524018891155,723.7796274260248
05-26-2025-V6,2220,76,622.6719646054111,708.26971640542,657.0220801922057,779.2666488139824
05-26-2025-V6,2220,85,1524.6058244827523,475.5094273716967,1568.6192685710682,552.7782739878287
05-26-2025-V6,2220,103,1691.5490552311408,733.5871884002079,1735.0381331690674,834.9602119628632
05-26-2025-V6,2250,73,1935.8493231147631,646.060217348355,1972.0055135371358,719.2629553272512
05-26-2025-V6,2250,76,622.9310293515051,707.8491893458836,657.3123574281683,778.9106326019564
05-26-2025-V6,2250,85,1556.566250224707,473.73448637707963,1592.3804402053931,537.7323977742639
05-26-2025-V6,2250,103,1691.4062259588275,734.753289395805,1736.3470634369778,839.1918539052317
05-26-2025-V6,2280,73,1957.6761484832004,641.8952887834023,1993.6586250941634,714.7462832284778
05-26-2025-V6,2280,76,623.1900940971393,707.4286622863472,657.6026346645907,778.5546163899305
05-26-2025-V6,2280,85,1572.1592793946877,468.71024140160796,1607.3810059912482,531.6494628113563
05-26-2025-V6,2280,103,1691.8016255406515,736.3048602284906,1735.326162007315,837.4559467028396
05-26-2025-V6,2310,73,1979.5029739426302,637.7303602184496,2015.3117365601981,710.2296111297042
05-26-2025-V6,2310,76,623.4491588423135,707.0081352268107,657.8929119014729,778.1986001779046
05-26-2025-V6,2310,85,1587.752308487179,463.6859964261363,1622.3815718545927,525.5665278484488
05-26-2025-V6,2310,103,1692.5702011834915,736.8372931283585,1735.786524420217,837.612470882167
05-26-2025-V6,2340,73,2001.3297994930529,633.5654316534971,2036.9648479352402,705.7129390309308
05-26-2025-V6,2340,76,623.708223587028,706.5876081672743,658.1831891388151,777.8425839658786
05-26-2025-V6,2340,85,1603.345337502181,458.6617514506646,1637.3821377954268,519.4835928855413
05-26-2025-V6,2340,103,1695.6438369684308,738.4053225434109,1739.4054095044326,840.4776092908422
05-26-2025-V6,2370,73,2023.1566251344682,629.4005030885444,2058.61795921929,701.1962669321572
05-26-2025-V6,2370,76,623.9672883312826,706.1670811077379,658.4734663766171,777.4865677538527
05-26-2025-V6,2370,85,1604.7282250374517,452.13588145851907,1638.7878390589733,513.9502661657477
05-26-2025-V6,2370,103,1696.317452436948,738.8578010938253,1739.889019070231,840.4869066833495
05-26-2025-V6,2400,73,2044.9834508668764,625.2355745235917,2080.2710704123465,696.6795948333837
05-26-2025-V6,2400,76,624.2263530750772,705.7465540482016,658.763743614879,777.1305515418269
05-26-2025-V6,2400,85,1621.9884744581298,450.4599814107794,1655.3015724435625,510.0627762315868
05-26-2025-V6,2400,103,1707.7538592043654,744.6886720362525,1751.828835495489,846.5290958506044
05-26-2025-V6,2430,73,2066.8102766902775,621.070645958639,2101.9241815144105,692.1629227346101
05-26-2025-V6,2430,76,624.4854178184121,705.3260269886651,659.0540208536008,776.7745353298009
05-26-2025-V6,2430,85,1628.6164917812282,443.1714121348837,1663.6020057212158,506.8274107367946
05-26-2025-V6,2430,103,1709.9929439576865,745.9083808786006,1753.916526675899,847.3989881904826
05-26-2025-V6,2460,73,2088.6371026046713,616.9057173936865,2123.5772925254823,687.6462506358367
05-26-2025-V6,2460,76,624.744482561287,704.9054999291287,659.3442980927825,776.418519117775
05-26-2025-V6,2460,85,1642.0166730489382,438.08304203476484,1676.810137906972,501.38963513065005
05-26-2025-V6,2460,103,1712.2320287167079,747.1280897209489,1756.0042178506083,848.2688805303609
05-26-2025-V6,2490,73,2110.463928610058,612.7407888287338,2145.230403445561,683.1295785370631
05-26-2025-V6,2490,85,1655.4168542347218,432.99467193464596,1690.018270174654,495.95185952450544
05-26-2025-V6,2490,103,1714.4711134814297,748.3477985632971,1758.0919090196176,849.1387728702392
05-26-2025-V6,2520,73,2132.290754706437,608.5758602637811,2166.883514274647,678.6129064382897
05-26-2025-V6,2520,85,1668.817035338579,427.9063018345271,1703.2264025242619,490.5140839183608
05-26-2025-V6,2520,103,1716.7101982518518,749.5675074056453,1760.1796001829264,850.0086652101173
05-26-2025-V6,2550,73,2154.1175808938087,604.4109316988284,2188.53662501274,674.0962343395161
05-26-2025-V6,2550,85,1682.2172163605103,422.8179317344082,1716.4345349557966,485.07630831221627
05-26-2025-V6,2550,103,1718.9492830279742,750.7872162479936,1762.267291340535,850.8785575499957
05-26-2025-V6,2580,73,2175.944407172173,600.2460031338759,2210.1897356598406,669.5795622407427
05-26-2025-V6,2580,85,1695.617397300515,417.7295616342893,1729.642667469257,479.63853270607166
05-26-2025-V6,2580,103,1721.188367809797,752.0069250903418,1764.354982492443,851.7484498898739
05-26-2025-V6,2610,73,2197.771233541531,596.0810745689232,2231.8428462159486,665.0628901419691
05-26-2025-V6,2610,85,1709.0175781585938,412.6411915341704,1742.850800064644,474.200757099927
05-26-2025-V6,2610,103,1723.42745259732,753.22663393269,1766.442673638651,852.6183422297521
05-26-2025-V6,2640,73,2219.5980600018806,591.9161460039705,2253.4959566810635,660.5462180431956
05-26-2025-V6,2640,85,1722.4177589347462,407.5528214340515,1756.0589327419573,468.7629814937824
05-26-2025-V6,2640,103,1725.6665373905435,754.4463427750383,1768.5303647791584,853.4882345696304
05-26-2025-V6,2670,73,2241.4248865532236,587.7512174390179,2275.149067055186,656.029545944422
05-26-2025-V6,2670,85,1735.8179396289725,402.46445133393263,1769.2670655011968,463.3252058876378
05-26-2025-V6,2670,103,1727.905622189467,755.6660516173865,1770.6180559139655,854.3581269095087
05-26-2025-V6,2700,73,2263.2517131955588,583.5862888740653,2296.8021773383152,651.5128738456486
05-26-2025-V6,2700,85,1749.2181202412723,397.37608123381375,1782.4751983423623,457.8874302814932
05-26-2025-V6,2700,103,1730.1447069940912,756.8857604597347,1772.7057470430725,855.2280192493869
05-26-2025-V6,2730,73,2285.078539928887,579.4213603091126,2318.4552875304526,646.996201746875
05-26-2025-V6,2730,85,1762.618300771646,392.28771113369487,1795.6833312654542,452.4496546753486
05-26-2025-V6,2730,103,1732.3837918044155,758.105469302083,1774.793438166479,856.0979115892652
05-26-2025-V6,2760,73,2306.905366753208,575.25643174416,2340.1083976315967,642.4795296481016
05-26-2025-V6,2760,85,1776.0184812200935,387.199341033576,1808.8914642704722,447.011879069204
05-26-2025-V6,2760,103,1734.6228766204401,759.3251781444312,1776.8811292841851,856.9678039291434
05-26-2025-V6,2790,85,1789.4186615866147,382.1109709334571,1822.0995973574165,441.5741034630594
05-26-2025-V6,2790,103,1736.8619614421652,760.5448869867795,1778.9688203961912,857.8376962690218
05-26-2025-V6,2790,129,394.9470912589239,844.0039198190133,435.3442991322172,941.858305225137
05-26-2025-V6,2820,85,1802.8188418712098,377.02260083333823,1835.3077305262873,436.1363278569148
05-26-2025-V6,2820,103,1739.1010462695906,761.7645958291276,1781.0565115024967,858.7075886088999
05-26-2025-V6,2820,129,396.8950284767965,830.7938761346422,436.6802670909538,927.1658847437865
05-26-2025-V6,2850,85,1816.2190220738785,371.93423073321935,1848.515863777084,430.6985522507702
05-26-2025-V6,2850,103,1741.3401311027162,762.9843046714759,1783.1442026031018,859.5774809487782
05-26-2025-V6,2850,129,398.84296569590674,817.5838324502713,438.0162350484526,912.4734642624361
05-26-2025-V6,2880,85,1829.619202194621,366.8458606331004,1861.723997109807,425.26077664462554
05-26-2025-V6,2880,103,1743.5792159415423,764.2040135138242,1785.2318936980068,860.4473732886565
05-26-2025-V6,2880,129,400.7909029162547,804.3737887659004,439.3522030047137,897.7810437810858
05-26-2025-V6,2910,85,1843.0193822334375,361.75749053298154,1874.9321305244564,419.8230010384809
05-26-2025-V6,2910,103,1745.8183007860687,765.4237223561723,1787.3195847872116,861.3172656285346
05-26-2025-V6,2910,129,402.7388401378404,791.1637450815294,440.6881709597371,883.0886232997354
05-26-2025-V6,2940,85,1856.4195621903275,356.66912043286266,1888.140264021032,414.38522543233637
05-26-2025-V6,2940,103,1748.0573856362953,766.6434311985206,1789.4072758707157,862.187157968413
05-26-2025-V6,2940,129,404.6867773606638,777.9537013971585,442.02413891352285,868.3962028183851
05-26-2025-V6,2970,85,1869.8197420652914,351.5807503327438,1901.3483975995337,408.94744982619176
05-26-2025-V6,2970,103,1750.2964704922222,767.8631400408689,1791.4949669485197,863.0570503082913
05-26-2025-V6,2970,129,406.6347145847249,764.7436577127876,443.3601068660708,853.7037823370347
05-26-2025-V6,3000,85,1883.219921858329,346.4923802326249,1914.5565312599615,403.50967422004715
05-26-2025-V6,3000,103,1752.5355553538495,769.082848883217,1793.5826580206233,863.9269426481694
05-26-2025-V6,3000,129,408.5826518100237,751.5336140284167,444.69607481738103,839.0113618556843
05-26-2025-V6,3030,85,1896.6201015694403,341.404010132506,1927.7646650023157,398.0718986139026
05-26-2025-V6,3030,103,1754.7746402211772,770.3025577255653,1795.6703490870266,864.7968349880477
05-26-2025-V6,3030,129,410.5305890365603,738.3235703440457,446.0320427674536,824.318941374334
05-26-2025-V6,3060,85,1910.0202811986255,336.31564003238714,1940.9727988265963,392.634123007758
05-26-2025-V6,3060,103,1757.013725094205,771.5222665679136,1797.7580401477296,865.6667273279261
05-26-2025-V6,3060,129,412.4785262643345,725.1135266596748,447.3680107162885,809.6265208929836
05-26-2025-V6,3060,140,368.79740878515616,876.486670943631,414.70111757365,975.8039311306235
05-26-2025-V6,3090,85,1923.4204607458844,331.2272699322682,1954.1809327328028,387.1963474016133
05-26-2025-V6,3090,103,1759.2528099729334,772.7419754102617,1799.8457312027322,866.5366196678042
05-26-2025-V6,3090,129,414.4264634933465,711.9034829753037,448.70397866388566,794.9341004116332
05-26-2025-V6,3090,140,367.3846281995579,879.1686200346121,412.9449010648714,976.8351456452375
05-26-2025-V6,3120,85,1936.820640211217,326.1388998321493,1967.389066720936,381.7585717954687
05-26-2025-V6,3120,103,1761.491894857362,773.96168425261,1801.9334222520347,867.4065120076825
05-26-2025-V6,3120,129,416.3744007235961,698.6934392909328,450.03994661024507,780.2416799302828
05-26-2025-V6,3120,140,367.4338349673145,881.5258333956635,412.75414613968314,977.8793005805646
05-26-2025-V6,3150,85,1950.2208195946237,321.05052973203044,1980.5972007909952,376.32079618932414
05-26-2025-V6,3150,103,1763.730979747491,775.1813930949583,1804.0211132956365,868.2764043475607
05-26-2025-V6,3150,129,418.32233795508347,685.4833956065619,451.37591455536676,765.5492594489325
05-26-2025-V6,3150,140,368.4761050367415,882.248244075206,413.96062316929,978.9092132436759
05-26-2025-V6,3180,85,1963.6209988961039,315.96215963191156,1993.8053349429806,370.88302058317953
05-26-2025-V6,3180,103,1765.97006464332,776.4011019373065,1806.108804333538,869.1462966874391
05-26-2025-V6,3180,129,420.2702751878086,672.273351922191,452.7118824992508,750.8568389675821
05-26-2025-V6,3180,140,368.15215707125896,884.5440379689414,413.7178749767865,981.3333059845572
05-26-2025-V6,3210,85,1977.0211781156577,310.8737895317927,2007.013469176892,365.4452449770349
05-26-2025-V6,3210,103,1768.2091495448497,777.6208107796547,1808.1964953657396,870.0161890273173
05-26-2025-V6,3210,129,422.21821242177134,659.06330823782,454.0478504418971,736.1644184862317
05-26-2025-V6,3210,140,368.27611540388926,885.3020146389374,414.1238461946489,982.844544958385
05-26-2025-V6,3240,85,1990.4213572532856,305.7854194316738,2020.22160349273,360.0074693708903
05-26-2025-V6,3240,103,1770.4482344520795,778.840519622003,1810.2841863922406,870.8860813671955
05-26-2025-V6,3240,129,424.16614965697187,645.8532645534491,455.3838183833057,721.4719980048815
05-26-2025-V6,3240,140,368.8445928960146,885.5159631139396,413.0989272266854,979.2554494856953
05-26-2025-V6,3270,85,2003.821536308987,300.6970493315549,2033.4297378904942,354.5696937647457
05-26-2025-V6,3270,103,1772.68731936501,780.0602284643512,1812.3718774130414,871.7559737070738
05-26-2025-V6,3270,129,426.1140868934101,632.6432208690782,456.7197863234766,706.7795775235311
05-26-2025-V6,3270,140,368.72472925647713,886.6579724319066,412.6607592551187,979.7232222161919
05-26-2025-V6,3300,85,2017.2217152827623,295.60867923143604,2046.6378723701844,349.13191815860114
05-26-2025-V6,3300,103,1774.9264042836403,781.2799373066994,1814.4595684281414,872.6258660469521
05-26-2025-V6,3300,129,428.062024131086,619.4331771847071,458.0557542624098,692.0871570421806
05-26-2025-V6,3300,140,368.6048656329197,887.7999817498736,412.2225912675717,980.1909949466885
05-26-2025-V6,3330,85,2030.6218941746113,290.52030913131716,2059.8460069318007,343.6941425524565
05-26-2025-V6,3330,129,430.00996136999964,606.2231335003362,459.3917222001053,677.3947365608302
05-26-2025-V6,3330,140,368.48500202534245,888.9419910678405,411.7844232640447,980.658767677185
05-26-2025-V6,3360,129,431.95789861015095,593.0130898159653,460.727690136563,662.7023160794799
05-26-2025-V6,3360,140,367.4284537468669,884.5664493907792,413.4515708718702,982.8255719958214
05-26-2025-V6,3390,129,433.90583585154,579.8030461315943,462.06365807178304,648.0098955981296
05-26-2025-V6,3390,140,365.7883860173872,886.3784555572104,412.32680611237004,985.1898037271251
05-26-2025-V6,3420,129,435.85377309416674,566.5930024472234,463.39962600576536,633.3174751167792
05-26-2025-V6,3420,140,364.100226506792,887.0111478627375,411.05760339398,986.0152894358229
05-26-2025-V6,3450,129,437.8017103380312,553.3829587628525,464.73559393851,618.6250546354288
05-26-2025-V6,3450,140,365.4224411894595,887.8856692742156,411.9533465052677,986.29448620331
05-26-2025-V6,3480,129,439.7496475831334,540.1729150784815,466.0715618700169,603.9326341540784
05-26-2025-V6,3480,140,367.6550338471762,888.852199558681,412.58326696106207,984.3792618921437
05-26-2025-V6,3510,129,441.6975848294733,526.9628713941106,467.40752980028617,589.2402136727281
05-26-2025-V6,3510,140,367.604190966801,889.5612885012039,412.42806510776524,984.8664595848304
05-26-2025-V6,3540,129,443.6455220770509,513.7528277097397,468.7434977293176,574.5477931913778
05-26-2025-V6,3540,140,367.5533480882705,890.2703774437266,412.2728632526237,985.353657277517
05-26-2025-V6,3570,129,445.5934593258662,500.5427840253687,470.0794656571114,559.8553727100273
05-26-2025-V6,3570,140,367.5025052115847,890.9794663862494,412.1176613956375,985.8408549702036
05-26-2025-V6,3600,129,447.54139657591924,487.33274034099776,471.4154335836675,545.162952228677
05-26-2025-V6,3600,140,367.4516623367436,891.6885553287722,411.96245953680665,986.3280526628902
05-26-2025-V6,3630,129,449.48933382721,474.12269665662683,472.7514015089859,530.4705317473266
05-26-2025-V6,3630,140,367.40081946374715,892.397644271295,411.80725767613114,986.8152503555768
05-26-2025-V6,3660,129,451.43727107973837,460.91265297225584,474.0873694330665,515.7781112659762
05-26-2025-V6,3660,140,367.34997659259534,893.1067332138177,411.6520558136109,987.3024480482634
05-26-2025-V6,3690,129,453.3852083335045,447.7026092878849,475.42333735590944,501.08569078462585
05-26-2025-V6,3690,140,367.29913372328826,893.8158221563406,411.49685394924603,987.78964574095
05-26-2025-V6,3720,140,367.2482908558258,894.5249110988633,411.3416520830364,988.2768434336366
05-26-2025-V6,3750,140,367.19744799020805,895.2340000413861,411.1864502149822,988.7640411263233
05-26-2025-V6,3780,140,367.14660512643496,895.9430889839089,411.03124834508327,989.2512388190098
05-26-2025-V6,3810,140,367.09576226450656,896.6521779264317,410.87604647333967,989.7384365116965
05-26-2025-V6,3840,140,367.04491940442284,897.3612668689544,410.72084459975144,990.225634204383
05-26-2025-V6,3870,140,366.99407654618375,898.0703558114773,410.5656427243184,990.7128318970697
05-26-2025-V6,3900,140,366.9432336897894,898.779444754,410.41044084704083,991.2000295897562
05-26-2025-V6,3930,140,365.04933945430696,888.1562745786875,411.95266870320904,991.0093481167279
05-26-2025-V6,3960,140,364.84965056911676,888.1983564681966,411.9377416895514,991.4566464230767
05-26-2025-V6,3990,140,364.64996178590013,888.2404383577057,411.92281457392,991.9039447294255
05-26-2025-V6,4020,140,364.4502731046572,888.2825202472147,411.90788735631503,992.3512430357742
05-26-2025-V6,4020,176,833.1210671082068,791.2392894235219,871.6493169071543,874.7097841684197
05-26-2025-V6,4050,140,369.5125013680617,888.0393269857428,415.2933454252061,990.3390556715781
05-26-2025-V6,4050,176,843.6679523770787,791.4353519148453,881.0486608218207,872.4197262879535
05-26-2025-V6,4080,140,369.7353792087803,888.0564893341747,415.6125267606686,990.5715113812785
05-26-2025-V6,4080,176,854.2148376540927,791.6314144061687,890.4480047283448,870.1296684074871
05-26-2025-V6,4110,140,369.95825714168285,888.0736516826064,415.9317080039473,990.8039670909786
05-26-2025-V6,4110,176,890.452944605893,779.6885052653873,930.359291559501,865.1524139793918
05-26-2025-V6,4140,140,370.18113516676925,888.0908140310381,416.250889155042,991.0364228006789
05-26-2025-V6,4140,176,913.0261732866699,779.1569295481333,952.812519183084,864.191278483801
05-26-2025-V6,4170,140,370.4040132840396,888.1079763794698,416.57007021395276,991.2688785103791
05-26-2025-V6,4170,176,929.4470273947535,770.774127741284,973.5922700969408,866.0466823669228
05-26-2025-V6,4200,140,370.6268914934939,888.1251387279017,416.8892511806797,991.5013342200795
05-26-2025-V6,4200,176,946.8183613157246,767.548032225215,991.6357327816559,864.271148432553
05-26-2025-V6,4230,140,370.84976979513203,888.1423010763334,417.2084320552227,991.7337899297796
05-26-2025-V6,4230,176,963.2829242778457,760.9737843802446,1006.0394074638281,851.2660364855661
05-26-2025-V6,4230,190,799.188681397083,620.7261382002503,833.524895080871,693.2364905694548
05-26-2025-V6,4260,140,371.07264818895413,888.1594634247651,417.5276128375818,991.9662456394799
05-26-2025-V6,4260,176,980.5965335541058,757.3337804107392,1023.5785357818038,848.1022690386933
05-26-2025-V6,4260,190,815.1137572999419,608.0991083458089,847.0040858214248,675.4646754271981
05-26-2025-V6,4290,140,371.2955266749601,888.1766257731969,417.846793527757,992.19870134918
05-26-2025-V6,4290,176,999.6064740496047,763.5488280669931,1037.797427554246,844.1869321445337
05-26-2025-V6,4290,190,825.1648342781256,597.8055618355069,855.9921173990019,662.9255373726986
05-26-2025-V6,4320,140,371.51840525315004,888.1937881216287,418.1659741257483,992.4311570588804
05-26-2025-V6,4320,176,1017.1205580183921,761.0712704565784,1054.9445344576936,840.9345138005597
05-26-2025-V6,4320,190,835.2159112541717,587.5120153252049,864.9801489787163,650.3863993181991
